,Sensitivity,Specificity,Positive Predictive Value,Negative Predictive Value,False Positive Rate,False Negative Rate,False Discovery Rate,Accuracy,Matthews Correlation Coefficient,Youden's Index
786,0.27586206896551724,1.0,1.0,0.8055555555555556,0.0,0.7241379310344828,0.0,0.8189655172413793,0.47140452079103173,0.27586206896551735
787,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
788,0.27586206896551724,0.9977011494252873,0.975609756097561,0.8051948051948052,0.0022988505747126436,0.7241379310344828,0.024390243902439025,0.8172413793103448,0.46216816065298133,0.27356321839080455
789,0.2413793103448276,1.0,1.0,0.7981651376146789,0.0,0.7586206896551724,0.0,0.8103448275862069,0.43893114546442885,0.24137931034482762
790,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
791,0.27586206896551724,1.0,1.0,0.8055555555555556,0.0,0.7241379310344828,0.0,0.8189655172413793,0.47140452079103173,0.27586206896551735
792,0.2620689655172414,1.0,1.0,0.8025830258302583,0.0,0.7379310344827587,0.0,0.8155172413793104,0.458619780778188,0.26206896551724146
793,0.25517241379310346,0.9977011494252873,0.9736842105263158,0.8007380073800738,0.0022988505747126436,0.7448275862068966,0.02631578947368421,0.8120689655172414,0.44252785864562,0.2528735632183907
794,0.2413793103448276,1.0,1.0,0.7981651376146789,0.0,0.7586206896551724,0.0,0.8103448275862069,0.43893114546442885,0.24137931034482762
795,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
796,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
797,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
798,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
799,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
800,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
801,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
802,0.2896551724137931,1.0,1.0,0.8085501858736059,0.0,0.7103448275862069,0.0,0.8224137931034483,0.48394291346647883,0.28965517241379324
803,0.27586206896551724,1.0,1.0,0.8055555555555556,0.0,0.7241379310344828,0.0,0.8189655172413793,0.47140452079103173,0.27586206896551735
804,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
805,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
806,0.25517241379310346,0.9977011494252873,0.9736842105263158,0.8007380073800738,0.0022988505747126436,0.7448275862068966,0.02631578947368421,0.8120689655172414,0.44252785864562,0.2528735632183907
807,0.2413793103448276,1.0,1.0,0.7981651376146789,0.0,0.7586206896551724,0.0,0.8103448275862069,0.43893114546442885,0.24137931034482762
808,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
809,0.2896551724137931,1.0,1.0,0.8085501858736059,0.0,0.7103448275862069,0.0,0.8224137931034483,0.48394291346647883,0.28965517241379324
810,0.25517241379310346,0.9977011494252873,0.9736842105263158,0.8007380073800738,0.0022988505747126436,0.7448275862068966,0.02631578947368421,0.8120689655172414,0.44252785864562,0.2528735632183907
811,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
812,0.22758620689655173,1.0,1.0,0.7952468007312614,0.0,0.7724137931034483,0.0,0.8068965517241379,0.42542590767964017,0.22758620689655173
813,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
814,0.2620689655172414,1.0,1.0,0.8025830258302583,0.0,0.7379310344827587,0.0,0.8155172413793104,0.458619780778188,0.26206896551724146
815,0.27586206896551724,0.9977011494252873,0.975609756097561,0.8051948051948052,0.0022988505747126436,0.7241379310344828,0.024390243902439025,0.8172413793103448,0.46216816065298133,0.27356321839080455
816,0.2413793103448276,1.0,1.0,0.7981651376146789,0.0,0.7586206896551724,0.0,0.8103448275862069,0.43893114546442885,0.24137931034482762
817,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
818,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
819,0.27586206896551724,1.0,1.0,0.8055555555555556,0.0,0.7241379310344828,0.0,0.8189655172413793,0.47140452079103173,0.27586206896551735
820,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
821,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
822,0.2620689655172414,0.9977011494252873,0.9743589743589743,0.8022181146025879,0.0022988505747126436,0.7379310344827587,0.02564102564102564,0.8137931034482758,0.44914532131736534,0.25977011494252866
823,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
824,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
825,0.2620689655172414,1.0,1.0,0.8025830258302583,0.0,0.7379310344827587,0.0,0.8155172413793104,0.458619780778188,0.26206896551724146
826,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
827,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
828,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
829,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
830,0.2620689655172414,1.0,1.0,0.8025830258302583,0.0,0.7379310344827587,0.0,0.8155172413793104,0.458619780778188,0.26206896551724146
831,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
832,0.2620689655172414,1.0,1.0,0.8025830258302583,0.0,0.7379310344827587,0.0,0.8155172413793104,0.458619780778188,0.26206896551724146
833,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
834,0.2620689655172414,1.0,1.0,0.8025830258302583,0.0,0.7379310344827587,0.0,0.8155172413793104,0.458619780778188,0.26206896551724146
835,0.2689655172413793,1.0,1.0,0.8040665434380776,0.0,0.7310344827586207,0.0,0.8172413793103448,0.4650442707445287,0.2689655172413792
836,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
837,0.23448275862068965,1.0,1.0,0.7967032967032966,0.0,0.7655172413793103,0.0,0.8086206896551724,0.4322189107537832,0.23448275862068968
838,0.2896551724137931,1.0,1.0,0.8085501858736059,0.0,0.7103448275862069,0.0,0.8224137931034483,0.48394291346647883,0.28965517241379324
839,0.25517241379310346,1.0,1.0,0.8011049723756906,0.0,0.7448275862068966,0.0,0.8137931034482758,0.45212817817822687,0.2551724137931035
840,0.2482758620689655,1.0,1.0,0.7996323529411765,0.0,0.7517241379310344,0.0,0.8120689655172414,0.44556639433950346,0.24827586206896557
